word,part_of_speech,english_word,sense
kahiseva,noun,money,means of exchange and measure of value
kyhny,noun,money,means of exchange and measure of value
louvo,noun,money,means of exchange and measure of value
nappula,noun,money,means of exchange and measure of value
valuutta,noun,money,currency
raha,noun,money,currency
käteinen,noun,money,hard cash
raha,noun,money,hard cash
käteinen raha,noun,money,hard cash
käspä,noun,money,hard cash
kässy,noun,money,hard cash
kolikko,noun,money,hard cash
hilu,noun,money,hard cash
lati,noun,money,hard cash
lantti,noun,money,hard cash
killinki,noun,money,hard cash
riihikuiva,noun,money,hard cash
raha,noun,money,available liquid assets
käteisvarat,noun,money,available liquid assets
raha,noun,money,wealth
varallisuus,noun,money,wealth
mammona,noun,money,wealth
maksuväline,noun,money,item of value used as payment
rahoittaja,noun,money,person who funds an operation
raha,noun,money,conceptual contract
kuukausi,noun,month,period into which a year is divided
kuu,noun,month,period into which a year is divided
aamu,noun,morning,part of the day between dawn and midday
aamupäivä,noun,morning,part of the day between dawn and midday
huomen,noun,morning,part of the day between dawn and midday
aamu,noun,morning,the part of the day after midnight and before midday
äiti,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
äiti,noun,mother,one’s female parent
emo,noun,mother,female parent of an animal
emä,noun,mother,female parent of an animal
esiäiti,noun,mother,female ancestor
äiti,noun,mother,source or origin
äiti,noun,mother,something that is the greatest of its kind
rouva,noun,mother,title of respect for one's mother-in-law
rouva,noun,mother,any elderly woman
äiti,noun,mother,any person or entity which performs mothering
äiti,noun,mother,female superior or head of a religious house
vuori,noun,mountain,large mass of earth and rock
kasa,noun,mountain,large amount
vuori,noun,mountain,large amount
hiiri,noun,mouse,rodent of the genus Mus
hiiri,noun,mouse,shy person
hiirulainen,noun,mouse,shy person
hiiri,noun,mouse,computing: input device
suu,noun,mouth,the opening of a creature through which food is ingested
suu,noun,mouth,"an outlet, aperture or orifice"
suu,noun,mouth,the end of a river out of which water flows
liikkua,verb,move,(intransitive) to change place or posture; to go
siirtyä,verb,move,(intransitive) to change place or posture; to go
liikkua,verb,move,to act; to take action
liikahtaa,verb,move,to act; to take action
muuttaa,verb,move,to change residence
siirtää,verb,move,(transitive) to change the place of something
siirtää,verb,move,to cause to change place or posture; to set in motion
liikuttaa,verb,move,to cause to change place or posture; to set in motion
siirtää,verb,move,to transfer from one space or position to another
innostaa,verb,move,to excite to action
liikuttaa,verb,move,to arouse the feelings or passions of
ehdottaa,verb,move,to propose; to recommend
esittää,verb,move,to propose; to recommend
vaikuttaa,verb,move,to apply to
käydä kaupaksi,verb,move,to sell
elokuva,noun,movie,motion picture
museo,noun,museum,building or institution
musiikki,noun,music,"sound, organized in time in a melodious way"
musiikki,noun,music,any pleasing or interesting sounds
nuotit,noun,music,sheet music
täytyä,verb,must,be required to
täytyä,verb,must,"said about something that is very likely, probable, or certain to be true"
nimetä,verb,name,to give a name to
antaa nimi,verb,name,to give a name to
(to Christen) ristiä,verb,name,to give a name to
(to baptize) kastaa,verb,name,to give a name to
nimetä,verb,name,"to mention, specify"
nimetä,verb,name,"to identify, define, specify"
tunnistaa,verb,name,"to identify, define, specify"
nimittää,verb,name,to publicly implicate
nimitellä,verb,name,to publicly implicate
nimittää,verb,name,to designate for a role
luonnollinen,adj,natural,that exists and evolved within the confines of an ecosystem
luonnollinen,adj,natural,of or relating to nature
luonnonmukainen,adj,natural,of or relating to nature
luomu-,adj,natural,without additives
luonnonmukainen,adj,natural,without additives
lisäaineeton,adj,natural,without additives
luonnollinen,adj,natural,as expected
normaali,adj,natural,as expected
tavallinen,adj,natural,as expected
tavanomainen,adj,natural,as expected
luonteva,adj,natural,as expected
luonnollinen,adj,natural,musically not sharp or flat
palautettu,adj,natural,musically not sharp or flat
vokaalinen,adj,natural,music: produced by natural organs
luonnollinen,adj,natural,without adjustment
käsittelemätön,adj,natural,without adjustment
luonnonvalkoinen,adj,natural,of colour: almost white
luonnonvärinen,adj,natural,of colour: almost white
luonnollinen,adj,natural,having the character or sentiments properly belonging to one's position
sukua oleva,adj,natural,connected by the ties of consanguinity
biologinen,adj,natural,related genetically but not legally to one's father
paljas,adj,natural,without condom
luonnollinen,adj,natural,bodybuilding: not having used performance-enhancers
luonnollinen,adj,natural,bridge: of intuitive bidding
lähellä,adv,near,at or towards a position close in space or time
lähettyvillä,adv,near,at or towards a position close in space or time
tarvita,verb,need,to have an absolute requirement for
vaatia,verb,need,to have an absolute requirement for
tarvita,verb,need,to want strongly
olla pakko,verb,need,to want strongly
täytyä,verb,need,to be obliged to
pitää,verb,need,to be obliged to
tarvita,verb,need,to be obliged to
täytyä,verb,need,to be required or necessary
pitää,verb,need,to be required or necessary
olla välttämätöntä,verb,need,to be required or necessary
negatiivinen,adj,negative,not positive or neutral
kielteinen,adj,negative,not positive or neutral
negatiivinen,adj,negative,of electrical charge
negatiivinen,adj,negative,mathematics: less than zero
kielteinen,adj,negative,linguistics: denying a proposition
kieltävä,adj,negative,linguistics: denying a proposition
vahingollinen,adj,negative,inherently damaging
negatiivinen,adj,negative,inherently damaging
kielteinen,adj,negative,pessimistic
negatiivinen,adj,negative,pessimistic
pessimistinen,adj,negative,pessimistic
negatiivinen,adj,negative,of or relating to a photographic image in which the colours and relations are reversed
negatiivinen,adj,negative,chemistry: metalloidal; nonmetallic
negatiivinen,adj,negative,New Age jargon
naapuruus,noun,neighborhood,quality of being a neighbor
naapurusto,noun,neighborhood,area near one's home
lähistö,noun,neighborhood,area near one's home
kulmakunta,noun,neighborhood,area near one's home
alue,noun,neighborhood,area near one's home
lähiympäristö,noun,neighborhood,area near one's home
ympäristö,noun,neighborhood,area near one's home
naapurusto,noun,neighborhood,inhabitants of a residential area
naapurit,noun,neighborhood,inhabitants of a residential area
kaupunginosa,noun,neighborhood,division of a municipality or region
kylä,noun,neighborhood,division of a municipality or region
alue,noun,neighborhood,division of a municipality or region
kulmakunta,noun,neighborhood,division of a municipality or region
suuruusluokka,noun,neighborhood,approximate amount
läheisyys,noun,neighborhood,quality of physical proximity
naapuruus,noun,neighborhood,quality of physical proximity
naapurisopu,noun,neighborhood,neighborly kindness or good will
ympäristö,noun,neighborhood,topology: set containing an open set which contains some specified point
lähiympäristö,noun,neighborhood,topology: set of all points that may be reached directly from a given point
ei koskaan,adv,never,at no time
ei ikinä,adv,never,at no time
ei milloinkaan,adv,never,at no time
uusi,adj,new,recently made or created
uusi,adj,new,"additional, recently discovered"
tuore,adj,new,"additional, recently discovered"
uusi,adj,new,current or later
uusi,adj,new,distinguishing something established more recently
uusi,adj,new,"in original condition, pristine"
uusi,adj,new,"refreshed, reinvigorated"
uusi,adj,new,newborn
uusi,adj,new,of recent origin
uusi,adj,new,"strange, unfamiliar"
uusi,adj,new,recently arrived or appeared
uusi,adj,new,"inexperienced, unaccustomed"
uutinen,noun,news,new information of interest
uutiset,noun,news,reports of current events
sanomalehti,noun,newspaper,publication
lehti,noun,newspaper,publication
sanomalehtipaperi,noun,newspaper,paper on which newspapers are printed
seuraavaksi,adv,next,"In a time, place or sequence closest or following"
ensi kerralla,adv,next,On the first subsequent occasion
seuraavalla kerralla,adv,next,On the first subsequent occasion
seuraavan kerran,adv,next,On the first subsequent occasion
kiva,adj,nice,"pleasant, satisfactory"
mukava,adj,nice,"pleasant, satisfactory"
sympaattinen,adj,nice,"pleasant, satisfactory"
nätti,adj,nice,"attractive, friendly"
viehättävä,adj,nice,"attractive, friendly"
mukava,adj,nice,"attractive, friendly"
kiva,adj,nice,"attractive, friendly"
maukas,adj,nice,having a pleasant taste or aroma
hyvä,adj,nice,having a pleasant taste or aroma
herkullinen,adj,nice,having a pleasant taste or aroma
hienovarainen,adj,nice,showing or requiring great precision or sensitive discernment
tarkkuutta vaativa,adj,nice,showing or requiring great precision or sensitive discernment
yö,noun,night,period between sunset and sunrise
ilta,noun,night,evening or night spent at a particular activity
yö,noun,night,evening or night spent at a particular activity
yö,noun,night,night spent away from home
yöpyminen,noun,night,night spent away from home
yöuni,noun,night,quality of sleep obtained during a night
yö,noun,night,quality of sleep obtained during a night
ilta,noun,night,nightfall
pimeys,noun,night,darkness
pimeä,noun,night,darkness
yö,noun,night,darkness
pohjoiseen,adv,north,towards the north
nenä,noun,nose,protuberance on the face
kuono,noun,nose,"snout, nose of an animal"
turpa,noun,nose,"snout, nose of an animal"
kärsä,noun,nose,"snout, nose of an animal"
nokka,noun,nose,tip of an object
nystyrä,noun,nose,bulge on the side of a piece of a jigsaw puzzle
turvanmitta,noun,nose,length of a horse’s nose
tuoksu,noun,nose,bouquet
hajuaisti,noun,nose,skill in recognising bouquet
vainu,noun,nose,skill at finding information
ei,adv,not,negates meaning of another word
merkki,noun,note,visible sign
merkki,noun,note,"mark, or sign, made to call attention"
huomio,noun,note,marginal comment or explanation
kommentaari,noun,note,marginal comment or explanation
muistiinpano,noun,note,memorandum
muistilappu,noun,note,memorandum
muistutus,noun,note,memorandum
viesti,noun,note,short informal letter
nootti,noun,note,diplomatic missive or written communication
velkakirja,noun,note,"written or printed paper acknowledging a debt, and promising payment"
nuotti,noun,note,character indicating the length and pitch of a tone
nuotti,noun,note,musical sound
sävel,noun,note,musical sound
kosketin,noun,note,key of the piano or organ
huomio,noun,note,observation
havainto,noun,note,observation
maine,noun,note,reputation; distinction
nyt,adv,now,at the present time
nyt,adv,now,differently from another time
silloin,adv,now,at the time reached within a narration
nyt,adv,now,used to indicate a context of urgency
tässä vaiheessa,adv,now,at the present point of a recurring cycle or event
nyt,adv,now,"used to address a switching side, or sharp change in attitude from before"
